,Published_time,news_content,Published_date
213,2021-01-13 13:40:00,"Warren Buffett liên tiếp bị S&P 500 đánh bại, tín hiệu gì cho thị trường chứng khoán? Năm 2020, cổ phiếu Berkshire có tăng giá nhưng chỉ tăng 2% trong khi S&P 500 tăng hơn 18%. 2 năm 2019 và 2020 là một trong những quãng thời gian mà khoảng cách giữa Berkshire và toàn bộ TTCK Mỹ là lớn nhất – lên tới 37%.",2021-01-13
214,2020-12-31 11:49:00,"Nhiều thị trường chứng khoán dự kiến đóng cửa sớm trong phiên giao dịch cuối cùng của năm 2020 Các thị trường như Australia, Singapore và Hồng Kông sẽ đóng cửa sớm hơn thường lệ trong phiên giao dịch 31/12/2020 vì đây là phiên cuối cùng của năm.",2020-12-31
215,2020-11-23 15:39:00,"Tỷ phú Trần Đình Long trở thành người giàu thứ 2 thị trường chứng khoán Việt Nam, vượt qua CEO Vietjet Nguyễn Thị Phương Thảo Cổ phiếu Hòa Phát tăng giá phi mã thời gian gần đây đã đưa ông Trần Đình Long trở thành người giàu thứ 2 thị trường chứng khoán Việt Nam và là người giàu thứ 3 trên bảng xếp hạng của tạp chí Forbes.",2020-11-23
216,2020-11-05 10:23:00,"Quỹ đầu tư hàng đầu Đông Nam Á thua lỗ sau 13 năm tham gia thị trường chứng khoán Việt Nam LionGlobal Vietnam Fund đầu tư vào Việt Nam từ 2/2/2007, đây cũng là giai đoạn VN-Index đang ở ngưỡng 1.075 điểm, khá sát vùng đỉnh 1.200 điểm được thiết lập hơn 1 tháng sau đó.",2020-11-05
217,2020-11-04 20:15:00,"2 kịch bản bầu cử tồi tệ quay trở lại, trở thành nỗi ám ảnh cho thị trường chứng khoán toàn cầu Bước vào cuộc bầu cử Tổng thống Mỹ, có 2 kết quả tiềm năng đang khiến nhà đầu tư lo ngại: một cuộc bầu cử với kết quả gây tranh cãi, hoặc ông Joe Biden đắc cử với quyền kiểm soát Thượng viện của đảng Cộng hòa. Giờ đây, những điều này có thể sẽ xảy ra chỉ trong 24 giờ tới.",2020-11-04
218,2020-10-31 10:26:00,Singapore “soán ngôi” thị trường chứng khoán tệ nhất châu Á của Thái Lan Singapore đã vượt qua Thái Lan để trở thành thị trường chứng khoán tệ nhất ở khu vực châu Á từ đầu năm đến nay...,2020-10-31
219,2020-10-05 11:39:00,"Một linh kiện phần cứng đã hạ gục cả thị trường chứng khoán 6.000 tỷ USD như thế nào? Chỉ vì một ổ đĩa bị hỏng, cả sàn giao dịch chứng khoán và hàng hóa lớn thứ ba thế giới với trị giá 6.000 tỷ USD cuối cùng đã bị dừng hoạt động trong toàn bộ ngày hôm đó.",2020-10-05
220,2020-10-03 20:00:00,"Gặp sự cố lớn chưa từng có, thị trường chứng khoán 6 nghìn tỷ USD náo loạn chỉ vì 1 sàn giao dịch như thế nào? Thời điểm xảy ra sự cố là chưa đầy 1 giờ trước khi hệ thống Arrowhead bắt đầu xử lý các lệnh giao dịch trị giá 6 nghìn tỷ USD. Trong khi đó, các quan chức lại không thể tìm ra cách giải quyết. Sàn TSX đã phải ngừng toàn bộ hoạt động vào ngày thứ Năm.",2020-10-03
221,2020-09-27 07:01:00,"Tránh sự suy giảm từ thị trường chứng khoán, giới nhà giàu chuyển hướng đầu tư vào... đồng hồ Nhiều người đang xem việc mua đồng hồ xa xỉ như một cách để đầu tư sinh lời, tương tự bất động sản, vàng, hay đơn giản là tránh sự suy giảm từ thị trường chứng khoán.",2020-09-27
222,2020-09-01 20:48:00,"Cổ phiếu công nghệ của Mỹ hiện có giá trị lớn hơn toàn bộ thị trường chứng khoán châu Âu Trong đó ""cuộc chạy đua"" của Amazon có thể coi là ""kỳ diệu"" nhất.",2020-09-01
223,2020-06-30 11:29:00,"Ngược dòng sinh lời giữa khủng hoảng kinh tế, một AI đang tự dạy mình cách đánh bại cả thị trường chứng khoán Ngay cả khi thị trường chứng khoán Mỹ đang chao đảo vì đại dịch Covid-19, trí tuệ nhân tạo của J4 Capital vẫn tìm ra cách kiếm lời, bất chấp hàng loạt AI đối thủ khác cũng đang thua lỗ.",2020-06-30
224,2020-06-27 14:24:00,"Huyền thoại đầu tư Burton Malkiel: ""Hiếm có ai cống hiến cả đời cho thị trường chứng khoán mà lại không có bản năng cờ bạc"" Tuy nhiên vấn đề là đừng nhầm lẫn điều đó với đầu tư, tác giả cuốn ""Bước đi ngẫu nhiên trên phố Wall"" cho hay.",2020-06-27
225,2020-06-11 10:07:00,"Nghịch lý mới trên thị trường chứng khoán Mỹ: Để cổ phiếu tăng phi mã, hãy nộp đơn... xin phá sản? Các nhà đầu tư đang đổ xô mua vào cổ phiếu của các công ty phá sản khiến cho giá trị của những cổ phiếu này tăng 100%, 200%, thậm chí 300%. Đây là một loại hành vi đầu cơ mà chúng ta đã chứng kiến từ cuối những năm 1999.",2020-06-11
226,2020-06-09 20:07:00,"Hoạt động đầu cơ tăng vọt, chuyên gia cảnh báo kịch bản tiêu cực cho thị trường chứng khoán Mỹ Nhóm đầu cơ nhiều nhất chính là các nhà đầu tư nhỏ lẻ. Dữ liệu cho thấy khối lượng giao dịch của nhóm này chiếm hơn 50% tổng khối lượng của tuần trước, tỷ lệ cao nhất kể từ năm 2000.",2020-06-09
227,2020-05-27 19:05:00,Bloomberg: Thị trường chứng khoán Việt Nam tốt nhất châu Á tháng 5 Thành công trong nỗ lực kiểm soát đại dịch Covid-19 góp phần thúc đẩy thị trường chứng khoán Việt Nam diễn biến tốt nhất châu Á trong tháng 5.,2020-05-27
228,2020-05-21 13:40:00,"Tăng tới 380% trong năm nay, công ty vắc xin Trung Quốc nóng nhất thị trường chứng khoán Hồng Kông Cú tăng kỷ lục của CanSino Biologics Inc., công ty vắc xin của Trung Quốc, khiến nó trở thành cổ phiếu ""nóng nhất"" trên sàn giao dịch chứng khoán Hồng Kông.",2020-05-21
229,2020-04-14 14:21:00,Bloomberg: Thị trường chứng khoán Việt Nam đang tốt nhất thế giới Thị trường chứng khoán Việt Nam đang hồi sinh sau đợt giảm mạnh nhất kể từ năm 2001 hồi tháng 3.,2020-04-14
230,2020-02-16 17:09:00,"[Quy tắc đầu tư vàng] Francois Rochon –Tỉ phú đầu tư Canada tiết lộ bí quyết thành công trên thị trường chứng khoán nhiều biến cố Chiến lược mà ông theo đuổi suốt cuộc đời đầu tư và làm việc của mình chỉ đơn giản là ""Nếu bạn làm tốt các công đoạn khi mua, thì thời gian bán là… không bao giờ""…",2020-02-16
231,2020-02-01 09:26:00,"Trong một ngày đen tối của thị trường chứng khoán toàn cầu, Jeff Bezos bỏ túi thêm 7,9 tỷ USD Tài sản của Jeff Bezos đã tăng lên mức 124,2 tỷ USD vào ngày thứ 6.",2020-02-01
232,2020-01-27 09:28:00,"Điểm mặt doanh nghiệp tỷ đô: 31 cái tên chiếm tới 72% vốn hóa thị trường chứng khoán Việt Nam, nhóm ngân hàng vượt trội nhóm VinGroup Nhóm ngân hàng chiếm áp đảo về số lượng trong danh sách tỷ đô khi có tới 8 cái tên góp mặt, bao gồm Vietcombank (15 tỷ USD), BIDV (12,7 tỷ USD), Vietinbank (4,1 tỷ USD), Techcombank (3,7 tỷ USD), VPBank (2,5 tỷ USD), MBBank (2,2 tỷ USD), ACB (1,8 tỷ USD) và HDBank (1,2 tỷ USD).",2020-01-27
233,2020-01-17 09:01:00,Indonesia sắp vượt Thái Lan thành thị trường chứng khoán lớn nhất Đông Nam Á Indonesia sắp vượt Thái Lan thành thị trường chứng khoán lớn nhất Đông Nam Á.,2020-01-17
234,2023-08-07 17:45:00,"Cổ phiếu Novaland lên cao nhất 8 tháng trong ngày chính thức rời rổ VN30 Từ trung tuần tháng 7 đến nay, cổ phiếu NVL của Novaland đã tăng hơn 37% thị giá, tương ứng vốn hóa thị trường có thêm 10.700 tỷ chỉ sau chưa đầy 3 tuần giao dịch.",2023-08-07
235,2023-07-19 09:17:00,"Ngân hàng vừa vào rổ VN30: Có hơn 30.000 tỷ đồng vốn điều lệ, lợi nhuận trước thuế gần 10.000 tỷ đồng Hôm 17/7, Sở Giao dịch Chứng khoán TP Hồ Chí Minh (HoSE) đã công bố SHB (Ngân hàng TMCP Sài Gòn – Hà Nội) đã chính thức vào rổ VN30 và có hiệu lực từ 7/8/2023 – 02/02/2024.",2023-07-19
236,2023-02-07 10:13:00,"Biên lợi nhuận gộp nhóm phi tài chính VN30: Vingroup, Petrolimex rơi xuống đáy và quay trở lại ngoạn mục, Thế giới di động vụt lên đỉnh mới Hoà Phát có quý ghi nhận biên lợi nhuận gộp âm lần đầu tiên kể từ năm 2008, trong khi Vinamilk tiếp tục sụt giảm chỉ số theo từng quý.",2023-02-07
237,2022-11-23 08:58:00,"VN30 giảm sâu, hàng nghìn tỷ đồng vốn ngoại ồ ạt bắt đáy qua các quỹ ETF Các quỹ tham chiếu theo VN30 hoặc rổ chỉ số có cấu phần tương tự như DCVFM VN30 ETF hay Fubon FTSE Vietnam ETF đều đang hút tiền rất mạnh thời gian gần đây.",2022-11-23
238,2022-11-21 18:37:00,"VN30 thua kém VN-Index cả về điểm số lẫn hiệu suất, điều gì đang diễn ra? Tính từ đầu tháng 10, VN30 đã có đến 21/36 phiên đóng cửa thấp hơn VN-Index. Không chỉ thua về mặt điểm số, hiệu suất từ đầu năm của VN30 cũng âm đến 37%, tệ hơn so với mức 35% của VN-Index.",2022-11-21
239,2022-10-10 18:00:00,"Chỉ số VN30-Index bất ngờ xuống thấp hơn VN-Index Suốt 20 tháng qua, VN30-Index gần như luôn có điểm số cao hơn so với VN-Index. Tuy nhiên, 3 phiên giảm mạnh của các cổ phiếu ngân hàng vừa qua đã khiến VN30-Index đánh mất hơn 78 điểm, khi nhóm này có tới 11 cổ phiếu ngân hàng.",2022-10-10
240,2022-07-18 19:46:00,"PNJ chính thức bị loại khỏi rổ VN30, HCM và SHB lọt rổ VNFinLead trong kỳ review tháng 7 Các bộ chỉ số sẽ chính thức có hiệu lực từ 1/8/2022",2022-07-18
241,2022-06-25 13:15:00,"Thị trường chứng khoán điều chỉnh, định giá nhóm cổ phiếu VN30 và VNMidcap đã xuống mức thấp như thế nào? Theo Agriseco Research, mặc dù định giá P/B của VN30 đang thấp hơn một chút so với trước dịch, nhưng hiệu quả kinh doanh chưa cải thiện nhiều. Do đó, Agriseco Research cho rằng, định giá của nhóm cổ phiếu trong VN30 đang ở vùng hợp lý và đã xuất hiện một số cổ phiếu ở vùng giá hấp dẫn.",2022-06-25
242,2022-05-14 10:42:00,"UBCKNN yêu cầu công bố giao dịch tự doanh của CTCK, đổi cách tính giá thanh toán HĐTL VN30 ngày đáo hạn Giá thanh toán cuối cùng của hợp đồng tương lai chỉ số VN30 là giá trung bình 30 phút cuối cùng của ngày đáo hạn.",2022-05-14
243,2022-05-09 09:44:00,"Lợi nhuận quý 1 của rổ VN30 tăng trưởng vượt trội 24% đưa P/E trượt xuống dưới 14 lần, nhóm ngân hàng góp công quá nửa Những doanh nghiệp có mức tăng trưởng lợi nhuận tốt nhất VN30 gồm có Masan, VPBank, Novaland, Vietjet, GAS, SSI, …",2022-05-09
244,2021-01-21 16:46:00,Tân binh mới trong VN30 có gì đặc biệt? Cổ phiếu TPB của TPBank được dự báo sẽ có bước tăng trưởng vượt bậc sau khi được HoSE lựa chọn cho cả rổ VN30 và VN Fin Lead Index.,2021-01-21
245,2024-01-06 15:47:00,"Triển vọng thị trường tài chính quốc tế năm 2024 Diễn biến của thị trường tài chính không chỉ cần thiết với các doanh nghiệp hay người tiêu dùng, mà còn được xem là một chỉ báo về những chuyển động trong nền kinh tế.",2024-01-06
246,2023-12-31 09:35:00,"Thị trường tài chính-tiền tệ 2023: Một năm nhiều biến động Năm 2023 kết thúc, đón năm 2024 với nhiều kỳ vọng về một năm mới bớt khó khăn hơn. Nhìn lại diễn biến tài chính-tiền tệ năm 2023, các chuyên gia kinh tế nhận định: ít ngân hàng trung ương nào trên thế giới phải cáng đáng đa mục tiêu như ở Việt Nam, từ kiểm soát lạm phát, tỷ giá, tín dụng đến cả an sinh xã hội.",2023-12-31
247,2023-12-29 08:55:00,Một năm ‘lên thác xuống ghềnh’ của thị trường tài chính toàn cầu: Từ vụ sụp đổ đi vào lịch sử đến ‘cú twist’ khiến Phố Wall bật ngửa Năm 2023 tiếp tục là một năm đầy biến động đối với thị trường toàn cầu.,2023-12-29
248,2023-11-25 12:32:00,"Sếp MoMo nói về bẫy tin giả và cái giá 65 tỷ USD trên thị trường tài chính: Phổ biến nhất là đồn lãnh đạo bị bắt, hệ thống bị hack, công ty bị điều tra “Đồng tiền đi liền khúc ruột"", ai cũng quan tâm đến tiền của mình, nên tin giả trên thị trường tài chính có sức hút và lan tỏa cực nhanh, ông Nguyễn Bá Diệp - đồng sáng lập MoMo - chia sẻ.",2023-11-25
249,2023-10-31 20:37:00,"Giới phân tích: Diễn biến 'khó lường' đang xảy ra trên thị trường tài chính Mỹ sẽ buộc Fed phải kết thúc chiến dịch nâng lãi suất lên mức lịch sử Một số chiến lược gia chỉ ra rằng, diễn biến này của thị trường trái phiếu chính phủ có tác động tương đương với 2 hoặc 3 lần tăng lãi suất của Fed.",2023-10-31
250,2023-06-23 16:44:00,"Dấu ấn các sếp lớn Hàn Quốc trên thị trường tài chính Việt Nam Bắt đầu đầu tư vào Việt Nam từ những năm 1990, Hàn Quốc nhanh chóng trở thành nhà đầu tư hàng đầu tại nước ta. Theo số liệu từ Bộ Kế hoạch Đầu tư, tính đến tháng 5/2023, giới đầu tư xứ kim chi đã rót hơn 81,5 tỷ USD vào Việt Nam, với hơn 9.600 dự án còn hiệu lực.",2023-06-23
251,2023-05-30 10:35:00,"Đây là “biến số” vẫn có thể đẩy nỗ lực nâng trần nợ công của Mỹ vào bế tắc, đe dọa thị trường tài chính toàn cầu Có những người ở cả lưỡng đảng của Quốc hội Mỹ đang không hài lòng với thỏa thuận mà Nhà Trắng và lãnh đạo phe đa số ở Hạ viện đạt được cuối tuần qua liên quan tới việc nâng trần nợ công của Chính phủ Mỹ.",2023-05-30
252,2023-04-04 08:57:00,Thị trường tài chính thế giới quý 1 di chuyển nhanh và biến động mạnh vượt mọi dự kiến Chứng khoán thế giới tăng 6% sau vài tháng trồi sụt; thị trường trái phiếu chứng kiến sự dao động mạnh giữa hy vọng và lo lắng; USD trượt giá trong khi bitcoin hồi phục… Quý 1 đã trôi qua với những diễn biết không ai ngờ tới.,2023-04-04
253,2023-03-28 14:02:00,"Tầm ảnh hưởng lớn của NĐT Nhật trên thị trường tài chính Việt Nam: rót gần 6 tỷ USD vào loạt công ty đầu ngành từ ngân hàng, chứng khoán, bảo hiểm đến fintech Phần lớn cổ đông chiến lược của các ngân hàng Việt Nam là các tập đoàn tài chính Nhật Bản. Bên cạnh đó còn có nhiều khoản đầu tư lớn trong lĩnh vực chứng khoán, bảo hiểm và công nghệ tài chính (fintech).",2023-03-28
254,2023-02-17 11:17:00,"Giải pháp để tránh BĐS đổ vỡ liên hoàn, ngăn gây hại cho thị trường tài chính và nền kinh tế PGS. TS Đinh Trọng Thịnh cho biết, với tình hình thị trường bất động sản (BĐS) hiện nay, các dự án nhà ở xã hội, nhà giá rẻ cần được tạo mọi điều kiện thuận lợi về đất đai, cơ sở pháp lý, giải phóng mặt bằng để có thể khởi công và đem lại hiệu quả ngay trong thời gian tới.",2023-02-17
255,2023-01-19 22:33:00,"Nhân vật ""có máu mặt"" trên thị trường tài chính dự báo lãi suất cuối kỳ sẽ đạt trên 5% bởi lạm phát khó lòng bị chế ngự Bên lề Diễn đàn Kinh tế thế giới diễn ra tại Davos, Thụy Sĩ, CEO JPMorgan Chase Jamie Dimon tin rằng lãi suất cuối kỳ có thể tăng cao hơn mức mà Cục Dự trữ Liên bang hiện đang dự kiến.",2023-01-19
256,2023-01-09 07:26:00,"Những cuộc tranh chấp nổi tiếng nhất thị trường tài chính Việt Nam: Từ Sacombank, Eximbank đến Coteccons, Vinaconex... và chiến thắng bất ngờ của bầu Hiển Ở những vụ việc tranh giành quyền kiểm soát trong quá khứ, nhóm cổ đông nắm cổ phần đa số giành chiến thắng nhưng đều phải tốn khá nhiều thời gian, thường mất đến 2-3 năm.",2023-01-09
257,2022-12-01 10:42:00,"Những bước đi đầu tiên của tỷ phú Thái Lan Madam Pang khi rót 560 triệu USD “lấn sân” thị trường tài chính Việt Tháng 8 vừa qua, Ngân hàng Kasikornbank (KBank) của Thái Lan chính thức đi vào hoạt động tại Việt Nam, với chi nhánh đầu tiên ở TP.Hồ Chí Minh. Các thông tin về KBank, đặc biệt là người đứng đầu ngân hàng - bà Madam Pang, đang thu hút sự chú ý.",2022-12-01
258,2022-11-20 10:09:00,"“Thứ Sáu Đen”, diễn biến USD và World Cup sẽ tác động ra sao tới thị trường tài chính toàn cầu tuần tới? Ngày quan trọng nhất đối với các nhà bán lẻ Mỹ đã đến và nhiều câu hỏi đặt ra về việc liệu đồng đô la có bị mất đi ánh hào quang hay không. Dữ liệu của các nhà quản lý mua hàng toàn cầu sẽ làm sáng tỏ về sức khỏe của nền kinh tế thế giới, trong khi Bắc Kinh có thể tăng cường một số biện pháp hỗ trợ đã hứa. Và mùa giải bóng đá World Cup sẽ bắt đầu ở Qatar.",2022-11-20
259,2022-10-15 06:21:00,"Thủ tướng Anh sa thải Bộ trưởng Tài chính, sẵn sàng đảo ngược kế hoạch giảm thuế làm chấn động thị trường tài chính Người đứng đầu Chính phủ Anh Liz Truss vừa sa thải Bộ trưởng Tài chính Kwasi Kwarteng khi bà chuẩn bị loại bỏ các khoản cắt giảm thuế được đề ra trong cái gọi là “ngân sách nhỏ” mà ông Kwarteng công bố chưa đầy 1 tháng trước.",2022-10-15
260,2022-05-02 21:30:00,"Liệu lạm phát gia tăng và chỉnh đốn thị trường tài chính sẽ ảnh hưởng thế nào đến triển vọng ngành ngân hàng? Ngay từ đầu năm, khi đề cập đến triển vọng ngành ngân hàng cụm từ lạm phát đã là một yếu tố khiến rất nhiều người quan ngại. Giờ đây, ngành ngân hàng còn phải thêm nỗi lo nắn lại dòng vốn tín dụng và trái phiếu bất động sản. Liệu sắp tới ngành ngân hàng sẽ thế nào?",2022-05-02
261,2022-04-29 08:40:00,"Bắt Bill Hwang - tội đồ gây ra cú bay 20 tỷ USD trong 2 ngày rung chuyển thị trường tài chính toàn cầu, lừa ngoạn mục loạt ngân hàng sừng sỏ hàng tỷ USD Bill Hwang đang phải đối mặt với án tù 380 năm vì cáo buộc gian lận, thao túng thị trường và gian lận chứng khoán.",2022-04-29
262,2022-04-20 19:24:00,"Thủ tướng yêu cầu thực hiện ngay các biện pháp ổn định thị trường tài chính tiền tệ, chứng khoán Thủ tướng Chính phủ vừa có chỉ đạo các Bộ, ngành, cơ quan liên quan theo chức năng, nhiệm vụ được giao chủ động thực hiện ngay các biện pháp nhằm bảo đảm an ninh, an toàn hoạt động thị trường tài chính, tiền tệ.",2022-04-20
263,2022-04-08 13:21:00,"Quyết tâm làm trong sạch, lành mạnh thị trường tài chính Những vụ khởi tố, bắt giam một số cá nhân vi phạm trên thị trường chứng khoán và thị trường trái phiếu doanh nghiệp trong thời gian gần đây đang cho thấy quyết tâm của các cơ quan quản lý trong việc làm trong sạch, lành mạnh thị trường tài chính.",2022-04-08
264,2022-04-06 17:56:00,"Bộ Tài chính: Khởi tố, bắt giam cá nhân vi phạm trên TTCK và TPDN cho thấy quyết tâm làm trong sạch, lành mạnh thị trường tài chính Nhiều ý kiến cho rằng, hàng loạt các giải pháp, biện pháp thời gian qua của cơ quan quản lý, trong đó có Bộ Tài chính đã giúp củng cố niềm tin của nhà đầu tư vào TTCK, thị trường TPDN.",2022-04-06
265,2022-02-24 17:07:00,"Toàn cảnh thị trường tài chính giữa căng thẳng Nga - Ukraine: Chứng khoán chao đảo, bitcoin cắm đầu, vàng và dầu tăng vọt Bóng đen đang bao phủ thị trường tài chính toàn cầu.",2022-02-24
266,2022-02-16 20:20:00,"Thị trường tài chính toàn cầu đang chờ đợi những thông tin quan trọng nào? Căng thẳng Nga – Ukraina đã trở thành điểm nóng thu hút sự chú ý của thị trường trong những ngày qua. Bên cạnh đó, thị trường cũng đang tập trung vào các vấn đề khác, như động thái của các ngân hàng trung ương và lạm phát.",2022-02-16
267,2022-02-16 15:00:00,Vì sao căng thẳng ở Ukraine có thể khiến thị trường tài chính toàn cầu chao đảo? Morgan Stanley cho biết xung đột tiềm năng giữa Nga với Ukraine sẽ gây ra rủi ro đáng kể cho thị trường chứng khoán toàn cầu.,2022-02-16
268,2022-01-01 20:26:00,"Toàn cảnh thị trường tài chính toàn cầu năm 2021: Hồi phục nhanh, lạm phát mạnh, giá trị tài sản thay đổi chóng mặt Thị trường tài chính toàn cầu trải qua năm thứ hai của đại dịch COVID-19 nhưng vẫn kịch tính không kém năm đầu tiên.",2022-01-01
269,2021-12-23 09:50:00,"Những 'chấn động' trên thị trường tài chính thế giới năm 2021 (PII) 2021 cảm tưởng như là một năm rất dài của thị trường tài chính thế giới, với nhiều sự kiện mang lại cho nhà đầu tư cái nhìn sâu sắc hơn về bản chất thay đổi nhanh chóng của hoạt động giao dịch và đầu tư.",2021-12-23
270,2021-12-22 10:00:00,Những 'chấn động' trên thị trường tài chính thế giới năm 2021 (PI) Thị trường tài chính thế giới vừa trải qua một năm biến động mạnh bởi nhiều sự kiện từ vụ “thổi” giá cổ phiếu vô danh GameStop tới thảm họa quỹ đầu tư Archegos.,2021-12-22
271,2021-12-21 08:34:00,"Nỗi lo sợ mang tên Omicron quét qua thị trường tài chính khiến vàng, USD lao dốc USD lao dốc trong ngày 20/12 do lợi tức trái phiếu kho bạc Mỹ giảm mạnh bởi làn sóng lây nhiễm virus biến thể Omicront tăng nhanh.",2021-12-21
272,2021-12-15 08:49:00,"Phiên bản Iron Man đời thực: Từ gã ngông cuồng với ""cái búng tay"" làm rung lắc thị trường tài chính tới người hiện thực hóa giấc mơ cứu cả thế giới Không phải người giàu nhất thế giới nào cũng được bình chọn là Nhân vật của năm và khối tài sản khổng lồ của Elon Musk cũng không phải lý do ông được TIME vinh danh năm nay. Đằng sau bình chọn đó là một câu chuyện dài, bao trùm nhiều vấn đề trên hành tinh và cả trên vũ trụ.",2021-12-15
273,2021-11-26 21:06:00,"Không chỉ làm thị trường tài chính toàn cầu chao đảo, biến thể Covid-19 còn khiến WHO phải họp khẩn bất thường Tổ chức Y tế Thế giới đang theo dõi chặt chẽ biến thể mới với nhiều đột biến và chuẩn bị tổ chức một cuộc họp đặc biệt trong ngày 26/11 để bàn thảo về nó.",2021-11-26
274,2021-10-04 14:16:00,"CEO Thaibev: Chắc chắn sẽ IPO mảng bia, song hiện tại thị trường tài chính đang đối mặt với cuộc khủng hoảng kéo theo China Evergrande Về tình hình kinh doanh, bất chấp thị trường đầy biến động, doanh thu của ThaiBev trong 9 tháng (tính đến cuối tháng 6/2021) vẫn tăng 1,2% so với cùng kỳ năm trước lên 80,2 tỷ baht (tương đương 2,37 tỷ USD). Tương ứng EBITDA tăng 20,4% lên 10,6 tỷ baht.",2021-10-04
275,2021-09-27 14:43:00,"Nợ trái phiếu và 'gây bão' cho thị trường tài chính vẫn là chưa đủ, Evergrande 'vỡ trận' vì đi vay cả hộ gia đình Trung Quốc? Hầu hết các quỹ tín thác ở Trung Quốc cùng 70.000 nhà đầu tư nhỏ lẻ đã cho Evergrande vay tiền. Họ đang nỗ lực đòi lại số tiền đã đổ vào tập đoàn bất động sản này.",2021-09-27
276,2021-08-18 16:58:00,"USD tăng vọt do virus biến thể Delta lan rộng, triển vọng thị trường tài chính ngày càng khó đoán định Đồng USD trên thị trường quốc tế đã tăng liên tiếp hai phiên vừa qua, sáng nay (18/8) tiếp tục vững ở mức cao do nhu cầu mạnh từ các nhà đầu tư đối với tài sản an toàn, trong tâm lý lo lắng về tình hình ở Afghanistan, nền kinh tế Trung Quốc đang chậm lại và sự lây lan nhanh chóng của biến thể Delta khiến nhiều nơi trên thế giới phải đóng cửa trở lại.",2021-08-18
277,2021-08-17 15:43:00,"Sự sụp đổ tại Afghanistan ảnh hưởng ra sao đến thị trường tài chính thế giới? Chuyên gia nhìn nhận, uy tín của nước Mỹ đang chịu tổn hại, triển vọng của trái phiếu Bộ Tài chính Mỹ trong vai trò công cụ đầu tư an toàn và đồng USD trong vị thế đồng tiền dự trữ toàn cầu chắc chắn bị ảnh hưởng tiêu cực...",2021-08-17
278,2021-08-10 15:18:00,"Biến chủng Delta kéo mây mù che phủ thị trường tài chính châu Á, riêng Trung Quốc có tháng rút ròng vốn đầu tiên kể từ quý 1/2021 Biến chủng Delta hiện đã ghi nhận ở 132 quốc gia, số ca mắc trong trong tháng 7 đã tăng 80% so với tháng 6 do mức độ lây nhiễm cao hơn và có dấu hiệu bùng phát trở lại ở cả những nước trước đó đã cơ bản khống chế được dịch. Hầu hết các Ngân hàng Trung ương đều duy trì chính sách tiền tệ nới lỏng để hỗ trợ nền kinh tế nhưng sự phục hồi đang có tín hiệu chững lại ở hai nền kinh tế lớn là Mỹ và Trung Quốc.",2021-08-10
279,2021-04-29 09:03:00,"Chân dung kẻ vô danh làm nên cú thất bại rung chuyển thị trường tài chính Cuối tháng 3 vừa qua đã xảy ra một vụ sụp đổ gây kinh ngạc nhất trong lịch sử hiện đại. Một nhà đầu tư đánh mất 20 tỷ USD chỉ trong 2 ngày, nhưng trước đó gần như không ai biết nhà đầu tư này là ai.",2021-04-29
280,2021-03-25 14:37:00,"Phó Tổng giám đốc FE CREDIT: Thị trường tài chính tiêu dùng còn rất nhiều tiềm năng phát triển Theo ông Nguyễn Thành Phúc - Phó Tổng giám đốc FE CREDIT, thị trường tài chính tiêu dùng còn rất nhiều tiềm năng phát triển.",2021-03-25
281,2021-01-30 08:58:00,"Giải mã nguyên nhân vì sao bong bóng đang xuất hiện ở mọi ngóc ngách của thị trường tài chính Trên thị trường tràn ngập những nhà đầu tư ăn theo, dòng tiền mặt ồ ạt đổ vào các tài sản trên mọi lĩnh vực từ năng lượng mặt trời và điện toán đám mây đến những phương tiện đầu tư mới lạ như các công ty SPAC.",2021-01-30
282,2020-12-15 14:25:00,"Công ty được mệnh danh là ""LVMH Trung Quốc"" vỡ nợ, rủi ro bao trùm thị trường tài chính Tập đoàn thời trang Trung Quốc Shandong Ruyi Technology Group hôm 14/12 đã không thể thanh toán khoản trái phiếu nội địa trị giá 1 tỷ CNY (152,9 triệu USD).",2020-12-15
283,2020-11-18 13:38:00,"Tesla gia nhập 'câu lạc bộ' cổ phiếu danh giá nhất Phố Wall: Thị trường tài chính sẽ biến động như thế nào và các chuyên gia lo ngại điều gì? Cổ phiếu của Tesla đã tăng vọt ở 2 phiên giao dịch gần đây, sau khi các hãng tin lớn đều cho biết nhà sản xuất ô tô điện sẽ chính thức gia nhập chỉ số S&P 500. Theo đó, động thái trên sẽ làm tăng sức ảnh hưởng từ biến động của công ty này lên thị trường tài chính.",2020-11-18
284,2020-11-17 19:21:00,"Nguy cơ phá hoại thị trường tài chính của deepfake Deepfake, công nghệ thường được sử dụng trong các video khiêu dâm, lại có khả năng phá hoại thị trường tài chính.",2020-11-17
285,2020-11-13 21:33:00,"Những vụ vỡ nợ hàng trăm tỷ USD liên tiếp xảy ra, thị trường tài chính Trung Quốc hoảng loạn Bloomberg đưa tin, vụ vỡ nợ mới nhất của một công ty khai thác than đã gây ra mối lo ngại ngày càng tăng về ""sức khỏe"" của các công ty quốc doanh và các nhà cho vay của họ tại Trung Quốc.",2020-11-13
286,2020-11-03 13:49:00,"Thị trường tài chính toàn cầu diễn biến ra sao dưới thời Tổng thống Trump? Trong nhiệm kỳ của Tổng thống Trump, chỉ số S&P 500 đã tăng tới 65%, so với mức tăng khiêm tốn 14% của chỉ số STOXX 600 châu Âu...",2020-11-03
